,Fecha,Country/Region,Confirmados,size
0,01/22/2020,Afghanistan,0,0.0
1,01/23/2020,Afghanistan,0,0.0
2,01/24/2020,Afghanistan,0,0.0
3,01/25/2020,Afghanistan,0,0.0
4,01/26/2020,Afghanistan,0,0.0
5,01/27/2020,Afghanistan,0,0.0
6,01/28/2020,Afghanistan,0,0.0
7,01/29/2020,Afghanistan,0,0.0
8,01/30/2020,Afghanistan,0,0.0
9,01/31/2020,Afghanistan,0,0.0
10,02/01/2020,Afghanistan,0,0.0
11,02/02/2020,Afghanistan,0,0.0
12,02/03/2020,Afghanistan,0,0.0
13,02/04/2020,Afghanistan,0,0.0
14,02/05/2020,Afghanistan,0,0.0
15,02/06/2020,Afghanistan,0,0.0
16,02/07/2020,Afghanistan,0,0.0
17,02/08/2020,Afghanistan,0,0.0
18,02/09/2020,Afghanistan,0,0.0
19,02/10/2020,Afghanistan,0,0.0
20,02/11/2020,Afghanistan,0,0.0
21,02/12/2020,Afghanistan,0,0.0
22,02/13/2020,Afghanistan,0,0.0
23,02/14/2020,Afghanistan,0,0.0
24,02/15/2020,Afghanistan,0,0.0
25,02/16/2020,Afghanistan,0,0.0
26,02/17/2020,Afghanistan,0,0.0
27,02/18/2020,Afghanistan,0,0.0
28,02/19/2020,Afghanistan,0,0.0
29,02/20/2020,Afghanistan,0,0.0
30,02/21/2020,Afghanistan,0,0.0
31,02/22/2020,Afghanistan,0,0.0
32,02/23/2020,Afghanistan,0,0.0
33,02/24/2020,Afghanistan,1,1.0
34,02/25/2020,Afghanistan,1,1.0
35,02/26/2020,Afghanistan,1,1.0
36,02/27/2020,Afghanistan,1,1.0
37,02/28/2020,Afghanistan,1,1.0
38,02/29/2020,Afghanistan,1,1.0
39,03/01/2020,Afghanistan,1,1.0
40,03/02/2020,Afghanistan,1,1.0
41,03/03/2020,Afghanistan,1,1.0
42,03/04/2020,Afghanistan,1,1.0
43,03/05/2020,Afghanistan,1,1.0
44,03/06/2020,Afghanistan,1,1.0
45,03/07/2020,Afghanistan,1,1.0
46,03/08/2020,Afghanistan,4,1.515716566510398
47,03/09/2020,Afghanistan,4,1.515716566510398
48,03/10/2020,Afghanistan,5,1.6206565966927624
49,03/11/2020,Afghanistan,7,1.792789962520997
50,03/12/2020,Afghanistan,7,1.792789962520997
51,03/13/2020,Afghanistan,7,1.792789962520997
52,03/14/2020,Afghanistan,11,2.053136413658844
53,03/15/2020,Afghanistan,16,2.2973967099940698
54,03/16/2020,Afghanistan,21,2.4926757485402593
55,03/17/2020,Afghanistan,22,2.5277074255111027
56,03/18/2020,Afghanistan,22,2.5277074255111027
57,03/19/2020,Afghanistan,22,2.5277074255111027
58,03/20/2020,Afghanistan,24,2.594557933960465
59,03/21/2020,Afghanistan,24,2.594557933960465
60,03/22/2020,Afghanistan,40,3.0242521453322184
61,03/23/2020,Afghanistan,40,3.0242521453322184
62,03/24/2020,Afghanistan,74,3.6372195430613803
63,03/25/2020,Afghanistan,84,3.7781899270011783
64,03/26/2020,Afghanistan,94,3.9078542362742903
65,03/27/2020,Afghanistan,110,4.096545713663848
66,03/28/2020,Afghanistan,110,4.096545713663848
67,03/29/2020,Afghanistan,120,4.204887431174572
68,03/30/2020,Afghanistan,170,4.668041156493941
69,03/31/2020,Afghanistan,174,4.700724236721369
70,04/01/2020,Afghanistan,237,5.15732504188339
71,04/02/2020,Afghanistan,273,5.38082408748287
72,04/03/2020,Afghanistan,281,5.427650767350815
73,04/04/2020,Afghanistan,299,5.529697276636929
74,04/05/2020,Afghanistan,349,5.792254399362566
75,04/06/2020,Afghanistan,367,5.8803045478208915
76,04/07/2020,Afghanistan,423,6.136236790654628
77,04/08/2020,Afghanistan,444,6.226082785868411
78,04/09/2020,Afghanistan,484,6.389304828983968
79,04/10/2020,Afghanistan,521,6.532077322470661
80,04/11/2020,Afghanistan,555,6.657143137060032
81,04/12/2020,Afghanistan,607,6.838433174356668
82,01/22/2020,Albania,0,0.0
83,01/23/2020,Albania,0,0.0
84,01/24/2020,Albania,0,0.0
85,01/25/2020,Albania,0,0.0
86,01/26/2020,Albania,0,0.0
87,01/27/2020,Albania,0,0.0
88,01/28/2020,Albania,0,0.0
89,01/29/2020,Albania,0,0.0
90,01/30/2020,Albania,0,0.0
91,01/31/2020,Albania,0,0.0
92,02/01/2020,Albania,0,0.0
93,02/02/2020,Albania,0,0.0
94,02/03/2020,Albania,0,0.0
95,02/04/2020,Albania,0,0.0
96,02/05/2020,Albania,0,0.0
97,02/06/2020,Albania,0,0.0
98,02/07/2020,Albania,0,0.0
99,02/08/2020,Albania,0,0.0
100,02/09/2020,Albania,0,0.0
101,02/10/2020,Albania,0,0.0
102,02/11/2020,Albania,0,0.0
103,02/12/2020,Albania,0,0.0
104,02/13/2020,Albania,0,0.0
105,02/14/2020,Albania,0,0.0
106,02/15/2020,Albania,0,0.0
107,02/16/2020,Albania,0,0.0
108,02/17/2020,Albania,0,0.0
109,02/18/2020,Albania,0,0.0
110,02/19/2020,Albania,0,0.0
111,02/20/2020,Albania,0,0.0
112,02/21/2020,Albania,0,0.0
113,02/22/2020,Albania,0,0.0
114,02/23/2020,Albania,0,0.0
115,02/24/2020,Albania,0,0.0
116,02/25/2020,Albania,0,0.0
117,02/26/2020,Albania,0,0.0
118,02/27/2020,Albania,0,0.0
119,02/28/2020,Albania,0,0.0
120,02/29/2020,Albania,0,0.0
121,03/01/2020,Albania,0,0.0
122,03/02/2020,Albania,0,0.0
123,03/03/2020,Albania,0,0.0
124,03/04/2020,Albania,0,0.0
125,03/05/2020,Albania,0,0.0
126,03/06/2020,Albania,0,0.0
127,03/07/2020,Albania,0,0.0
128,03/08/2020,Albania,0,0.0
129,03/09/2020,Albania,2,1.2311444133449163
130,03/10/2020,Albania,10,1.9952623149688795
131,03/11/2020,Albania,12,2.107435899344471
132,03/12/2020,Albania,23,2.5616415021458128
133,03/13/2020,Albania,33,2.854658634732502
134,03/14/2020,Albania,38,2.978071215719372
135,03/15/2020,Albania,42,3.068843822095698
136,03/16/2020,Albania,51,3.2529025491464565
137,03/17/2020,Albania,55,3.327429072706326
138,03/18/2020,Albania,59,3.3982521746716885
139,03/19/2020,Albania,64,3.4822022531844965
140,03/20/2020,Albania,70,3.5770862508726156
141,03/21/2020,Albania,76,3.6664357397762077
142,03/22/2020,Albania,89,3.8442976132762077
143,03/23/2020,Albania,104,4.028190508306193
144,03/24/2020,Albania,123,4.236151985630706
145,03/25/2020,Albania,146,4.459702173287629
146,03/26/2020,Albania,174,4.700724236721369
147,03/27/2020,Albania,186,4.795720712826159
148,03/28/2020,Albania,197,4.879101668625442
149,03/29/2020,Albania,212,4.987704991388352
150,03/30/2020,Albania,223,5.063973903230201
151,03/31/2020,Albania,243,5.196152422706631
152,04/01/2020,Albania,259,5.296511617649519
153,04/02/2020,Albania,277,5.404355766531817
154,04/03/2020,Albania,304,5.557277390824605
155,04/04/2020,Albania,333,5.711277603102162
156,04/05/2020,Albania,361,5.851297242409216
157,04/06/2020,Albania,377,5.927920969857187
158,04/07/2020,Albania,383,5.956067791175356
159,04/08/2020,Albania,400,6.034176336545163
160,04/09/2020,Albania,409,6.074590301152032
161,04/10/2020,Albania,416,6.105595086499638
162,04/11/2020,Albania,433,6.179400859079236
163,04/12/2020,Albania,446,6.234483180286311
164,01/22/2020,Algeria,0,0.0
165,01/23/2020,Algeria,0,0.0
166,01/24/2020,Algeria,0,0.0
167,01/25/2020,Algeria,0,0.0
168,01/26/2020,Algeria,0,0.0
169,01/27/2020,Algeria,0,0.0
170,01/28/2020,Algeria,0,0.0
171,01/29/2020,Algeria,0,0.0
172,01/30/2020,Algeria,0,0.0
173,01/31/2020,Algeria,0,0.0
174,02/01/2020,Algeria,0,0.0
175,02/02/2020,Algeria,0,0.0
176,02/03/2020,Algeria,0,0.0
177,02/04/2020,Algeria,0,0.0
178,02/05/2020,Algeria,0,0.0
179,02/06/2020,Algeria,0,0.0
180,02/07/2020,Algeria,0,0.0
181,02/08/2020,Algeria,0,0.0
182,02/09/2020,Algeria,0,0.0
183,02/10/2020,Algeria,0,0.0
184,02/11/2020,Algeria,0,0.0
185,02/12/2020,Algeria,0,0.0
186,02/13/2020,Algeria,0,0.0
187,02/14/2020,Algeria,0,0.0
188,02/15/2020,Algeria,0,0.0
189,02/16/2020,Algeria,0,0.0
190,02/17/2020,Algeria,0,0.0
191,02/18/2020,Algeria,0,0.0
192,02/19/2020,Algeria,0,0.0
193,02/20/2020,Algeria,0,0.0
194,02/21/2020,Algeria,0,0.0
195,02/22/2020,Algeria,0,0.0
196,02/23/2020,Algeria,0,0.0
197,02/24/2020,Algeria,0,0.0
198,02/25/2020,Algeria,1,1.0
199,02/26/2020,Algeria,1,1.0
200,02/27/2020,Algeria,1,1.0
201,02/28/2020,Algeria,1,1.0
202,02/29/2020,Algeria,1,1.0
203,03/01/2020,Algeria,1,1.0
204,03/02/2020,Algeria,3,1.3903891703159093
205,03/03/2020,Algeria,5,1.6206565966927624
206,03/04/2020,Algeria,12,2.107435899344471
207,03/05/2020,Algeria,12,2.107435899344471
208,03/06/2020,Algeria,17,2.3395626336814512
209,03/07/2020,Algeria,17,2.3395626336814512
210,03/08/2020,Algeria,19,2.4189454814875875
211,03/09/2020,Algeria,20,2.4564560522315806
212,03/10/2020,Algeria,20,2.4564560522315806
213,03/11/2020,Algeria,20,2.4564560522315806
214,03/12/2020,Algeria,24,2.594557933960465
215,03/13/2020,Algeria,26,2.657614620905154
216,03/14/2020,Algeria,37,2.954340289925338
217,03/15/2020,Algeria,48,3.194275505495155
218,03/16/2020,Algeria,54,3.3091627572662095
219,03/17/2020,Algeria,60,3.4154298923797617
220,03/18/2020,Algeria,74,3.6372195430613803
221,03/19/2020,Algeria,87,3.818174525886768
222,03/20/2020,Algeria,90,3.8572052822268215
223,03/21/2020,Algeria,139,4.39444911601279
224,03/22/2020,Algeria,201,4.908613271164895
225,03/23/2020,Algeria,230,5.111146753691812
226,03/24/2020,Algeria,264,5.326981371561689
227,03/25/2020,Algeria,302,5.546283729630139
228,03/26/2020,Algeria,367,5.8803045478208915
229,03/27/2020,Algeria,409,6.074590301152032
230,03/28/2020,Algeria,454,6.267823463756063
231,03/29/2020,Algeria,511,6.494209132120051
232,03/30/2020,Algeria,584,6.7596444657544845
233,03/31/2020,Algeria,716,7.185779834370685
234,04/01/2020,Algeria,847,7.557271470127996
235,04/02/2020,Algeria,986,7.909755779365938
236,04/03/2020,Algeria,1171,8.328505339771928
237,04/04/2020,Algeria,1251,8.495270128442183
238,04/05/2020,Algeria,1320,8.63320750028091
239,04/06/2020,Algeria,1423,8.83001558329565
240,04/07/2020,Algeria,1468,8.91287501925856
241,04/08/2020,Algeria,1572,9.097786952344299
242,04/09/2020,Algeria,1666,9.257687123853508
243,04/10/2020,Algeria,1761,9.41299454030889
244,04/11/2020,Algeria,1825,9.514344239824132
245,04/12/2020,Algeria,1914,9.651228100981319
246,01/22/2020,Andorra,0,0.0
247,01/23/2020,Andorra,0,0.0
248,01/24/2020,Andorra,0,0.0
249,01/25/2020,Andorra,0,0.0
250,01/26/2020,Andorra,0,0.0
251,01/27/2020,Andorra,0,0.0
252,01/28/2020,Andorra,0,0.0
253,01/29/2020,Andorra,0,0.0
254,01/30/2020,Andorra,0,0.0
255,01/31/2020,Andorra,0,0.0
256,02/01/2020,Andorra,0,0.0
257,02/02/2020,Andorra,0,0.0
258,02/03/2020,Andorra,0,0.0
259,02/04/2020,Andorra,0,0.0
260,02/05/2020,Andorra,0,0.0
261,02/06/2020,Andorra,0,0.0
262,02/07/2020,Andorra,0,0.0
263,02/08/2020,Andorra,0,0.0
264,02/09/2020,Andorra,0,0.0
265,02/10/2020,Andorra,0,0.0
266,02/11/2020,Andorra,0,0.0
267,02/12/2020,Andorra,0,0.0
268,02/13/2020,Andorra,0,0.0
269,02/14/2020,Andorra,0,0.0
270,02/15/2020,Andorra,0,0.0
271,02/16/2020,Andorra,0,0.0
272,02/17/2020,Andorra,0,0.0
273,02/18/2020,Andorra,0,0.0
274,02/19/2020,Andorra,0,0.0
275,02/20/2020,Andorra,0,0.0
276,02/21/2020,Andorra,0,0.0
277,02/22/2020,Andorra,0,0.0
278,02/23/2020,Andorra,0,0.0
279,02/24/2020,Andorra,0,0.0
280,02/25/2020,Andorra,0,0.0
281,02/26/2020,Andorra,0,0.0
282,02/27/2020,Andorra,0,0.0
283,02/28/2020,Andorra,0,0.0
284,02/29/2020,Andorra,0,0.0
285,03/01/2020,Andorra,0,0.0
286,03/02/2020,Andorra,1,1.0
287,03/03/2020,Andorra,1,1.0
288,03/04/2020,Andorra,1,1.0
289,03/05/2020,Andorra,1,1.0
290,03/06/2020,Andorra,1,1.0
291,03/07/2020,Andorra,1,1.0
292,03/08/2020,Andorra,1,1.0
293,03/09/2020,Andorra,1,1.0
294,03/10/2020,Andorra,1,1.0
295,03/11/2020,Andorra,1,1.0
296,03/12/2020,Andorra,1,1.0
297,03/13/2020,Andorra,1,1.0
298,03/14/2020,Andorra,1,1.0
299,03/15/2020,Andorra,1,1.0
300,03/16/2020,Andorra,2,1.2311444133449163
301,03/17/2020,Andorra,39,3.001368927744568
302,03/18/2020,Andorra,39,3.001368927744568
303,03/19/2020,Andorra,53,3.2906580963691905
304,03/20/2020,Andorra,75,3.651895814776621
305,03/21/2020,Andorra,88,3.8312880201385267
306,03/22/2020,Andorra,113,4.129747824285516
307,03/23/2020,Andorra,133,4.336661179096468
308,03/24/2020,Andorra,164,4.617991768029603
309,03/25/2020,Andorra,188,4.811132911155357
310,03/26/2020,Andorra,224,5.070775758967094
311,03/27/2020,Andorra,267,5.345069768970537
312,03/28/2020,Andorra,308,5.5791137348133075
313,03/29/2020,Andorra,334,5.716417499456365
314,03/30/2020,Andorra,370,5.894683846082261
315,03/31/2020,Andorra,376,5.9231994054287815
316,04/01/2020,Andorra,390,5.988518314847291
317,04/02/2020,Andorra,428,6.157907071383781
318,04/03/2020,Andorra,439,6.2049652847725225
319,04/04/2020,Andorra,466,6.3170712455563445
320,04/05/2020,Andorra,501,6.455818584802986
321,04/06/2020,Andorra,525,6.547082160903964
322,04/07/2020,Andorra,545,6.620929304360353
323,04/08/2020,Andorra,564,6.689347096620862
324,04/09/2020,Andorra,583,6.7561699625568785
325,04/10/2020,Andorra,601,6.8180839072209
326,04/11/2020,Andorra,601,6.8180839072209
327,04/12/2020,Andorra,638,6.94138612917164
328,01/22/2020,Angola,0,0.0
329,01/23/2020,Angola,0,0.0
330,01/24/2020,Angola,0,0.0
331,01/25/2020,Angola,0,0.0
332,01/26/2020,Angola,0,0.0
333,01/27/2020,Angola,0,0.0
334,01/28/2020,Angola,0,0.0
335,01/29/2020,Angola,0,0.0
336,01/30/2020,Angola,0,0.0
337,01/31/2020,Angola,0,0.0
338,02/01/2020,Angola,0,0.0
339,02/02/2020,Angola,0,0.0
340,02/03/2020,Angola,0,0.0
341,02/04/2020,Angola,0,0.0
342,02/05/2020,Angola,0,0.0
343,02/06/2020,Angola,0,0.0
344,02/07/2020,Angola,0,0.0
345,02/08/2020,Angola,0,0.0
346,02/09/2020,Angola,0,0.0
347,02/10/2020,Angola,0,0.0
348,02/11/2020,Angola,0,0.0
349,02/12/2020,Angola,0,0.0
350,02/13/2020,Angola,0,0.0
351,02/14/2020,Angola,0,0.0
352,02/15/2020,Angola,0,0.0
353,02/16/2020,Angola,0,0.0
354,02/17/2020,Angola,0,0.0
355,02/18/2020,Angola,0,0.0
356,02/19/2020,Angola,0,0.0
357,02/20/2020,Angola,0,0.0
358,02/21/2020,Angola,0,0.0
359,02/22/2020,Angola,0,0.0
360,02/23/2020,Angola,0,0.0
361,02/24/2020,Angola,0,0.0
362,02/25/2020,Angola,0,0.0
363,02/26/2020,Angola,0,0.0
364,02/27/2020,Angola,0,0.0
365,02/28/2020,Angola,0,0.0
366,02/29/2020,Angola,0,0.0
367,03/01/2020,Angola,0,0.0
368,03/02/2020,Angola,0,0.0
369,03/03/2020,Angola,0,0.0
370,03/04/2020,Angola,0,0.0
371,03/05/2020,Angola,0,0.0
372,03/06/2020,Angola,0,0.0
373,03/07/2020,Angola,0,0.0
374,03/08/2020,Angola,0,0.0
375,03/09/2020,Angola,0,0.0
376,03/10/2020,Angola,0,0.0
377,03/11/2020,Angola,0,0.0
378,03/12/2020,Angola,0,0.0
379,03/13/2020,Angola,0,0.0
380,03/14/2020,Angola,0,0.0
381,03/15/2020,Angola,0,0.0
382,03/16/2020,Angola,0,0.0
383,03/17/2020,Angola,0,0.0
384,03/18/2020,Angola,0,0.0
385,03/19/2020,Angola,0,0.0
386,03/20/2020,Angola,1,1.0
387,03/21/2020,Angola,2,1.2311444133449163
388,03/22/2020,Angola,2,1.2311444133449163
389,03/23/2020,Angola,3,1.3903891703159093
390,03/24/2020,Angola,3,1.3903891703159093
391,03/25/2020,Angola,3,1.3903891703159093
392,03/26/2020,Angola,4,1.515716566510398
393,03/27/2020,Angola,4,1.515716566510398
394,03/28/2020,Angola,5,1.6206565966927624
395,03/29/2020,Angola,7,1.792789962520997
396,03/30/2020,Angola,7,1.792789962520997
397,03/31/2020,Angola,7,1.792789962520997
398,04/01/2020,Angola,8,1.8660659830736148
399,04/02/2020,Angola,8,1.8660659830736148
400,04/03/2020,Angola,8,1.8660659830736148
401,04/04/2020,Angola,10,1.9952623149688795
402,04/05/2020,Angola,14,2.2071833466585673
403,04/06/2020,Angola,16,2.2973967099940698
404,04/07/2020,Angola,17,2.3395626336814512
405,04/08/2020,Angola,19,2.4189454814875875
406,04/09/2020,Angola,19,2.4189454814875875
407,04/10/2020,Angola,19,2.4189454814875875
408,04/11/2020,Angola,19,2.4189454814875875
409,04/12/2020,Angola,19,2.4189454814875875
410,01/22/2020,Antigua and Barbuda,0,0.0
411,01/23/2020,Antigua and Barbuda,0,0.0
412,01/24/2020,Antigua and Barbuda,0,0.0
413,01/25/2020,Antigua and Barbuda,0,0.0
414,01/26/2020,Antigua and Barbuda,0,0.0
415,01/27/2020,Antigua and Barbuda,0,0.0
416,01/28/2020,Antigua and Barbuda,0,0.0
417,01/29/2020,Antigua and Barbuda,0,0.0
418,01/30/2020,Antigua and Barbuda,0,0.0
419,01/31/2020,Antigua and Barbuda,0,0.0
420,02/01/2020,Antigua and Barbuda,0,0.0
421,02/02/2020,Antigua and Barbuda,0,0.0
422,02/03/2020,Antigua and Barbuda,0,0.0
423,02/04/2020,Antigua and Barbuda,0,0.0
424,02/05/2020,Antigua and Barbuda,0,0.0
425,02/06/2020,Antigua and Barbuda,0,0.0
426,02/07/2020,Antigua and Barbuda,0,0.0
427,02/08/2020,Antigua and Barbuda,0,0.0
428,02/09/2020,Antigua and Barbuda,0,0.0
429,02/10/2020,Antigua and Barbuda,0,0.0
430,02/11/2020,Antigua and Barbuda,0,0.0
431,02/12/2020,Antigua and Barbuda,0,0.0
432,02/13/2020,Antigua and Barbuda,0,0.0
433,02/14/2020,Antigua and Barbuda,0,0.0
434,02/15/2020,Antigua and Barbuda,0,0.0
435,02/16/2020,Antigua and Barbuda,0,0.0
436,02/17/2020,Antigua and Barbuda,0,0.0
437,02/18/2020,Antigua and Barbuda,0,0.0
438,02/19/2020,Antigua and Barbuda,0,0.0
439,02/20/2020,Antigua and Barbuda,0,0.0
440,02/21/2020,Antigua and Barbuda,0,0.0
441,02/22/2020,Antigua and Barbuda,0,0.0
442,02/23/2020,Antigua and Barbuda,0,0.0
443,02/24/2020,Antigua and Barbuda,0,0.0
444,02/25/2020,Antigua and Barbuda,0,0.0
445,02/26/2020,Antigua and Barbuda,0,0.0
446,02/27/2020,Antigua and Barbuda,0,0.0
447,02/28/2020,Antigua and Barbuda,0,0.0
448,02/29/2020,Antigua and Barbuda,0,0.0
449,03/01/2020,Antigua and Barbuda,0,0.0
450,03/02/2020,Antigua and Barbuda,0,0.0
451,03/03/2020,Antigua and Barbuda,0,0.0
452,03/04/2020,Antigua and Barbuda,0,0.0
453,03/05/2020,Antigua and Barbuda,0,0.0
454,03/06/2020,Antigua and Barbuda,0,0.0
455,03/07/2020,Antigua and Barbuda,0,0.0
456,03/08/2020,Antigua and Barbuda,0,0.0
457,03/09/2020,Antigua and Barbuda,0,0.0
458,03/10/2020,Antigua and Barbuda,0,0.0
459,03/11/2020,Antigua and Barbuda,0,0.0
460,03/12/2020,Antigua and Barbuda,0,0.0
461,03/13/2020,Antigua and Barbuda,1,1.0
462,03/14/2020,Antigua and Barbuda,1,1.0
463,03/15/2020,Antigua and Barbuda,1,1.0
464,03/16/2020,Antigua and Barbuda,1,1.0
465,03/17/2020,Antigua and Barbuda,1,1.0
466,03/18/2020,Antigua and Barbuda,1,1.0
467,03/19/2020,Antigua and Barbuda,1,1.0
468,03/20/2020,Antigua and Barbuda,1,1.0
469,03/21/2020,Antigua and Barbuda,1,1.0
470,03/22/2020,Antigua and Barbuda,1,1.0
471,03/23/2020,Antigua and Barbuda,3,1.3903891703159093
472,03/24/2020,Antigua and Barbuda,3,1.3903891703159093
473,03/25/2020,Antigua and Barbuda,3,1.3903891703159093
474,03/26/2020,Antigua and Barbuda,7,1.792789962520997
475,03/27/2020,Antigua and Barbuda,7,1.792789962520997
476,03/28/2020,Antigua and Barbuda,7,1.792789962520997
477,03/29/2020,Antigua and Barbuda,7,1.792789962520997
478,03/30/2020,Antigua and Barbuda,7,1.792789962520997
479,03/31/2020,Antigua and Barbuda,7,1.792789962520997
480,04/01/2020,Antigua and Barbuda,7,1.792789962520997
481,04/02/2020,Antigua and Barbuda,9,1.9331820449317627
482,04/03/2020,Antigua and Barbuda,15,2.2533433808426553
483,04/04/2020,Antigua and Barbuda,15,2.2533433808426553
484,04/05/2020,Antigua and Barbuda,15,2.2533433808426553
485,04/06/2020,Antigua and Barbuda,15,2.2533433808426553
486,04/07/2020,Antigua and Barbuda,19,2.4189454814875875
487,04/08/2020,Antigua and Barbuda,19,2.4189454814875875
488,04/09/2020,Antigua and Barbuda,19,2.4189454814875875
489,04/10/2020,Antigua and Barbuda,19,2.4189454814875875
490,04/11/2020,Antigua and Barbuda,21,2.4926757485402593
491,04/12/2020,Antigua and Barbuda,21,2.4926757485402593
492,01/22/2020,Argentina,0,0.0
493,01/23/2020,Argentina,0,0.0
494,01/24/2020,Argentina,0,0.0
495,01/25/2020,Argentina,0,0.0
496,01/26/2020,Argentina,0,0.0
497,01/27/2020,Argentina,0,0.0
498,01/28/2020,Argentina,0,0.0
499,01/29/2020,Argentina,0,0.0
500,01/30/2020,Argentina,0,0.0
501,01/31/2020,Argentina,0,0.0
502,02/01/2020,Argentina,0,0.0
503,02/02/2020,Argentina,0,0.0
504,02/03/2020,Argentina,0,0.0
505,02/04/2020,Argentina,0,0.0
506,02/05/2020,Argentina,0,0.0
507,02/06/2020,Argentina,0,0.0
508,02/07/2020,Argentina,0,0.0
509,02/08/2020,Argentina,0,0.0
510,02/09/2020,Argentina,0,0.0
511,02/10/2020,Argentina,0,0.0
512,02/11/2020,Argentina,0,0.0
513,02/12/2020,Argentina,0,0.0
514,02/13/2020,Argentina,0,0.0
515,02/14/2020,Argentina,0,0.0
516,02/15/2020,Argentina,0,0.0
517,02/16/2020,Argentina,0,0.0
518,02/17/2020,Argentina,0,0.0
519,02/18/2020,Argentina,0,0.0
520,02/19/2020,Argentina,0,0.0
521,02/20/2020,Argentina,0,0.0
522,02/21/2020,Argentina,0,0.0
523,02/22/2020,Argentina,0,0.0
524,02/23/2020,Argentina,0,0.0
525,02/24/2020,Argentina,0,0.0
526,02/25/2020,Argentina,0,0.0
527,02/26/2020,Argentina,0,0.0
528,02/27/2020,Argentina,0,0.0
529,02/28/2020,Argentina,0,0.0
530,02/29/2020,Argentina,0,0.0
531,03/01/2020,Argentina,0,0.0
532,03/02/2020,Argentina,0,0.0
533,03/03/2020,Argentina,1,1.0
534,03/04/2020,Argentina,1,1.0
535,03/05/2020,Argentina,1,1.0
536,03/06/2020,Argentina,2,1.2311444133449163
537,03/07/2020,Argentina,8,1.8660659830736148
538,03/08/2020,Argentina,12,2.107435899344471
539,03/09/2020,Argentina,12,2.107435899344471
540,03/10/2020,Argentina,17,2.3395626336814512
541,03/11/2020,Argentina,19,2.4189454814875875
542,03/12/2020,Argentina,19,2.4189454814875875
543,03/13/2020,Argentina,31,2.8016153494371836
544,03/14/2020,Argentina,34,2.8803394661274377
545,03/15/2020,Argentina,45,3.1330242337266654
546,03/16/2020,Argentina,56,3.345464363856254
547,03/17/2020,Argentina,68,3.5461138422596736
548,03/18/2020,Argentina,79,3.709267269905158
549,03/19/2020,Argentina,97,3.9448593208621605
550,03/20/2020,Argentina,128,4.2870938501451725
551,03/21/2020,Argentina,158,4.566643676946885
552,03/22/2020,Argentina,266,5.339056183214393
553,03/23/2020,Argentina,301,5.540767779004371
554,03/24/2020,Argentina,387,5.974661287396761
555,03/25/2020,Argentina,387,5.974661287396761
556,03/26/2020,Argentina,502,6.459681646854619
557,03/27/2020,Argentina,589,6.776954790387344
558,03/28/2020,Argentina,690,7.106483094228412
559,03/29/2020,Argentina,745,7.271882984562025
560,03/30/2020,Argentina,820,7.484178822330049
561,03/31/2020,Argentina,1054,8.069603259892332
562,04/01/2020,Argentina,1054,8.069603259892332
563,04/02/2020,Argentina,1133,8.24648689139325
564,04/03/2020,Argentina,1265,8.523680408091082
565,04/04/2020,Argentina,1451,8.881784338734908
566,04/05/2020,Argentina,1451,8.881784338734908
567,04/06/2020,Argentina,1554,9.066408947105787
568,04/07/2020,Argentina,1628,9.193826847210351
569,04/08/2020,Argentina,1715,9.338545460941763
570,04/09/2020,Argentina,1795,9.467151692186615
571,04/10/2020,Argentina,1975,9.74249361837075
572,04/11/2020,Argentina,1975,9.74249361837075
573,04/12/2020,Argentina,2142,9.98264989182745
574,01/22/2020,Armenia,0,0.0
575,01/23/2020,Armenia,0,0.0
576,01/24/2020,Armenia,0,0.0
577,01/25/2020,Armenia,0,0.0
578,01/26/2020,Armenia,0,0.0
579,01/27/2020,Armenia,0,0.0
580,01/28/2020,Armenia,0,0.0
581,01/29/2020,Armenia,0,0.0
582,01/30/2020,Armenia,0,0.0
583,01/31/2020,Armenia,0,0.0
584,02/01/2020,Armenia,0,0.0
585,02/02/2020,Armenia,0,0.0
586,02/03/2020,Armenia,0,0.0
587,02/04/2020,Armenia,0,0.0
588,02/05/2020,Armenia,0,0.0
589,02/06/2020,Armenia,0,0.0
590,02/07/2020,Armenia,0,0.0
591,02/08/2020,Armenia,0,0.0
592,02/09/2020,Armenia,0,0.0
593,02/10/2020,Armenia,0,0.0
594,02/11/2020,Armenia,0,0.0
595,02/12/2020,Armenia,0,0.0
596,02/13/2020,Armenia,0,0.0
597,02/14/2020,Armenia,0,0.0
598,02/15/2020,Armenia,0,0.0
599,02/16/2020,Armenia,0,0.0
600,02/17/2020,Armenia,0,0.0
601,02/18/2020,Armenia,0,0.0
602,02/19/2020,Armenia,0,0.0
603,02/20/2020,Armenia,0,0.0
604,02/21/2020,Armenia,0,0.0
605,02/22/2020,Armenia,0,0.0
606,02/23/2020,Armenia,0,0.0
607,02/24/2020,Armenia,0,0.0
608,02/25/2020,Armenia,0,0.0
609,02/26/2020,Armenia,0,0.0
610,02/27/2020,Armenia,0,0.0
611,02/28/2020,Armenia,0,0.0
612,02/29/2020,Armenia,0,0.0
613,03/01/2020,Armenia,1,1.0
614,03/02/2020,Armenia,1,1.0
615,03/03/2020,Armenia,1,1.0
616,03/04/2020,Armenia,1,1.0
617,03/05/2020,Armenia,1,1.0
618,03/06/2020,Armenia,1,1.0
619,03/07/2020,Armenia,1,1.0
620,03/08/2020,Armenia,1,1.0
621,03/09/2020,Armenia,1,1.0
622,03/10/2020,Armenia,1,1.0
623,03/11/2020,Armenia,1,1.0
